address	checkins	city	country	created	icon	latitude	longitude	pid	title	type	updated
Яхромская 3	4	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.883732	37.538871	6506	Фаворит	3	1353766169.0
Мажита Гафури 29	0	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.728508	55.92893	6507	Интернет-центр	3	1280916748.0
Краснознаменская 7	0	10.0	1	1280742123	https://vk.com/images/places/restaraunt.png	48.70387	44.510069	6508	Тайм-аут	3	
Мира 19	3	10.0	1	1280742123	https://vk.com/images/places/restaraunt.png	48.713298	44.522185	6509	Трали-Вали	3	1369471034.0
Полярные Зори 4	44	87.0	1	1280742123	https://vk.com/images/places/restaraunt.png	68.954193	33.083425	6510	Las galletas	3	1500892417.0
б-р Новаторов 11К2	23	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.850321	30.268489	6511	Буше	3	1506772635.0
Россошанский пр. 3К4	7	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.600267	37.608499	6512	Минутка	3	1414168669.0
Левобережная 97	0	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.202178	39.789173	6513	Казачья заимка	3	
Наметкина 9	1	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.664177	37.550899	6514	Колизей	3	1371627831.0
Б.Садовая 95	8	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.227168	39.744868	6515	Панчо	3	1494688854.0
Куйбышева 84	9	123.0	1	1280742123	https://vk.com/images/places/restaraunt.png	53.188551	50.088632	6516	То-сё	3	1409165237.0
Серова 	0	134.0	1	1280742123	https://vk.com/images/places/restaraunt.png	45.029577	41.98124	6517	Крыжополь	3	1359798311.0
Королева 31	16	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.014675	30.265149	6518	Толстый фраер	3	1434923747.0
Долгоруковская 40	7	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.778583	37.602053	6519	Интуиция	3	1432880198.0
Миклухо-Маклая 18К1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.645649	37.517881	6520	Вулкан	3	1349556404.0
дер. Высоково, Пироговское ш. 1а	9	312.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.908167	37.734524	6521	Джотто	3	1451374660.0
просп. Ленина 50	4	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.839754	60.621666	6522	Трали-вали	3	1492669032.0
Шварца 17	2	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.796787	60.626647	6523	Blaser Cafe	3	1387483649.0
Комсомольский просп. 5К2	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.732124	37.592788	6524	Директор	3	1283598605.0
Спартаковская 6К1	1	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.771125	37.673528	6525	ЛиС	3	1323432098.0
Панфилова 12	21	155.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.87946	37.429546	6526	Легенда	3	1490880926.0
Старо-Петергофский просп. 52	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.901883	30.275471	6527	Культур-мультур	3	1459931432.0
Приморское ш. 593	12	260.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.193578	29.662482	6528	Солнцебар	3	1368198676.0
Труда 153	188	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.166948	61.395067	6529	Малахит	3	1506249581.0
Мичурина 56	1	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.843038	60.627802	6530	Калипсо	3	1350994370.0
Первомайская 62	0	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.843713	60.630272	6531	Три пескаря	3	1411462727.0
Тимирязева 30	96	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.157881	61.405299	6532	Титаник 2000	3	1505938480.0
Ленина просп. 41 а 	0	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.160226	61.41354	6533	Аристократ	3	1317696862.0
Фридриха Энгельса 66	3	146.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.176525	37.594031	6534	Огород	3	1343753864.0
Краснопресненская наб. 12	3	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.755253	37.556604	6535	Остров Крым	3	1440018653.0
Луковского 8	4	60.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.777692	49.133112	6536	Адриатика	3	1343576032.0
Декабристов 2	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.928929	30.307523	6537	Баловень	3	1280867546.0
Маяковского 25	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.940154	30.356382	6538	Тридевятое царство	3	1469569407.0
Мингажева 121	2	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.733629	55.969974	6539	Нелли	3	1373242454.0
Айская 76	1	151.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.733312	55.98026	6540	Нелли	3	1388705319.0
Авиаконструктора Миля 8К1	6	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.684838	37.852976	6541	Дракар	3	1497865423.0
просп. Ленина 48	2	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.839626	60.619061	6542	Globus	3	1400582142.0
Владимирский просп. 23	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.931562	30.348288	6543	Food on 4	3	
Нижегородская 70К1	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.733376	37.70947	6544	Вечер трудного дня	3	1441049753.0
п/о 3 53а	3	80.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.682331	37.896634	6545	Звезда Востока	3	1482785365.0
Пятницкая 66К2	25	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.732484	37.626802	6546	Момо	3	1485545248.0
Певческий пер. 6	42	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.751796	37.641719	6547	Экспедиция	3	1500482602.0
Комсомольский просп. 28	123	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.727019	37.579631	6548	T.G.I. Friday`s	3	1501964775.0
Красная Пресня 25К1	59	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.762282	37.564787	6549	Джон Булл	3	1493829360.0
Космонавта Леонова 59	66	61.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.732278	20.48131	6550	Якитория	3	1507482331.0
Победы пл. 1	0	61.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.71982	20.500647	6551	Особенности национальной охоты	3	1350823435.0
Московский просп. 40	16	61.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.709497	20.502349	6552	Наутилус	3	1492547242.0
пл. Маршала Василевского 3	17	61.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.720699	20.524164	6553	Солнечный камень	3	1487779509.0
Леонова 58	1	61.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.732252	20.482047	6554	Синбад-Мореход	3	1353607447.0
пл. Победы 4	2	61.0	1	1280742123	https://vk.com/images/places/restaraunt.png	54.719863	20.500572	6555	Разгуляй	3	1374370902.0
просп. 40 лет Октября/просп. Кирова 	1	116.0	1	1280742123	https://vk.com/images/places/restaraunt.png	44.052845	43.02596	6556	Эдем	3	1367615121.0
Кузнецовская 11	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.871233	30.311529	6557	Анита	3	1489467796.0
Литейный просп. 7	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.945756	30.347974	6558	Альшукр	3	1397839239.0
Солдата Корзуна 32	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.835188	30.217682	6559	Кафе	3	1447549650.0
Выборгское ш. 13	6	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.048611	30.313667	6560	Атриум	3	1363629557.0
Шамшева 6	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.960066	30.30083	6561	Баскин Роббинс	3	1350207798.0
Логвиненко К1515	4	1463.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.984083	37.154859	6562	Мельница	3	1457302874.0
3-й пр. Марьиной Рощи 40К1	7	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.79721	37.609416	6563	Ягодка	3	1417814535.0
Б.Дмитровка 11К1	13	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.761958	37.613737	6564	Кофе Хауз	3	1422130908.0
Солянка 1К1	1	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.754063	37.637526	6565	Меленка	3	1281423282.0
Н.Арбат 11К1	7	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.752145	37.59533	6566	Маленькая Япония	3	1388940884.0
Профессора Попова 26	3	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.970943	30.305034	6567	Сухум	3	1427206307.0
Свободы 27	2	169.0	1	1280742123	https://vk.com/images/places/restaraunt.png	57.625132	39.874045	6568	Старый замок	3	1402389975.0
пл. Богоявления 25	1	169.0	1	1280742123	https://vk.com/images/places/restaraunt.png	57.622456	39.88772	6569	Спасские палаты	3	1389009343.0
ул. 8 Марта 13	1	49.0	1	1280742123	https://vk.com/images/places/restaraunt.png	56.83615	60.600498	6570	Автобар	3	1310034113.0
Суворовский просп. 9	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.933686	30.370095	6571	Волшебная сковородка	3	1334923147.0
Н.Арбат 24	31	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.753136	37.587571	6572	Порто Черво	3	1398615360.0
Светланская 29	1	37.0	1	1280742123	https://vk.com/images/places/restaraunt.png	43.115871	131.886105	6573	Аппетитный городок	3	1396157429.0
наб. 62-й Армии 6	0	10.0	1	1280742123	https://vk.com/images/places/restaraunt.png	48.708898	44.514208	6574	Арагви	3	
Б.Якиманка 22	20	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.738272	37.614653	6575	Vision	3	1352997766.0
Соколова 45	8	119.0	1	1280742123	https://vk.com/images/places/restaraunt.png	47.227365	39.719091	6576	Питькофе. Время	3	1485409844.0
Каслинская 34	11	158.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.187532	61.392771	6577	Апельсин	3	1479961128.0
Ленинский просп. 128К1	13	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.666645	37.510484	6578	Император	3	1503602479.0
Малодетскосельский просп. 10	5	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.913501	30.327968	6579	Корона	3	1387634424.0
Кондратьевский просп. 33	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.970474	30.38718	6580	Лери	3	1337700217.0
Ефимова 6	2	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.924776	30.323346	6581	Круиз	3	1372980666.0
Сабировская 37	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.989607	30.284697	6582	Алмаз	3	1345589502.0
Загородный просп. 48	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.921141	30.331104	6583	Ламелла	3	1340008677.0
Политехническая 29	6	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.009683	30.369956	6584	Лесное	3	1448948732.0
Льва Толстого 2	9	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.965665	30.311866	6585	Театральная трапеза	3	1488117042.0
Варшавская 14	1	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.876639	30.314943	6586	Чулан	3	1441139437.0
Варшавская 61К1	9	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.850943	30.313146	6587	Pro-Sushi	3	1474884561.0
Чкаловский просп. 8	19	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.959224	30.287409	6588	Атмосфера	3	1506014784.0
наб. Обводного канала 118	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.907499	30.305575	6589	У Швейка. Супы и сосиски	3	1319141068.0
Байконурская 13К2	36	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.002333	30.276225	6590	Лео	3	1504956134.0
пл. Мясницкие Ворота 1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.765382	37.638054	6591	Ашкана	3	
Б.Семеновская 15а	5	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.782724	37.705023	6592	Ашкана	3	1354396996.0
Фурштатская 58	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.94563	30.36612	6593	Maestro	3	1335358466.0
Чайковского 38К9	6	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.94668	30.358978	6594	Наливай-ка	3	1417094253.0
Малый просп. П.С. 57	4	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.962899	30.301229	6595	Буржуй-бар	3	1387816963.0
Ст.Басманная 7К1	31	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.764642	37.65735	6596	Хинкальная №1	3	1485557103.0
Рублевское ш. 62	48	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.766734	37.380978	6597	Пекинская утка	3	1459092479.0
просп. Карла Маркса 	0	134.0	1	1280742123	https://vk.com/images/places/restaraunt.png	45.050142	41.986791	6598	Встреча на проспекте	3	1385116706.0
просп. Толбухина 19К74	4	169.0	1	1280742123	https://vk.com/images/places/restaraunt.png	57.623687	39.857135	6599	Мельник	3	1505058876.0
просп. Мира 99	2	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.811052	37.636819	6600	Старый чердак	3	1389040195.0
Маяковского 21	0	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.939262	30.35569	6601	Salvador	3	
пос. Приморское ш. 496	2	6836.0	1	1280742123	https://vk.com/images/places/restaraunt.png	60.191118	29.808144	6602	Макрель	3	1471175072.0
Красная 47	0	112.0	1	1280742123	https://vk.com/images/places/restaraunt.png	61.787254	34.34987	6603	Морозко	3	
Цветной б-р 21К1	66	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.772148	37.620591	6604	Кофе Хауз	3	1504935382.0
Сущевская 9	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.780583	37.601636	6605	Метр пива	3	1379166428.0
Каретный Ряд 8К1	0	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.772522	37.610003	6606	Light	3	
Б.Московская 7	65	2.0	1	1280742123	https://vk.com/images/places/restaraunt.png	59.926161	30.346653	6607	Кашмир	3	1506027264.0
Краснопресненская наб. 16	11	1.0	1	1280742123	https://vk.com/images/places/restaraunt.png	55.748318	37.543859	6608	Рио-Рио	3	1440200009.0
